word	corrected_gold	system_suggestions	in_1	in_3	in_above_3
ناشەرعییە		detected_correct	0	0	0
ناوبردنی		detected_correct	0	0	0
ناوک		detected_correct	0	0	0
یەکپۆشی		detected_correct	0	0	0
بۆکۆ		detected_correct	0	0	0
جیلی		detected_correct	0	0	0
داڕشتبوو		detected_correct	0	0	0
دایکوباوکی		detected_correct	0	0	0
داینی		detected_correct	0	0	0
درێژخایەنەوە		detected_correct	0	0	0
دەتوێتەوە		detected_correct	0	0	0
زینداندایە		detected_correct	0	0	0
شایستەیەکی		شایستەیەتی,شایستەیی,شایستەیە,ئارستەیەکی,لیستەیەکی,شۆستەیەکی,ڕاستەیەکی,بارستەیەکی,ئایندەیەکی,شایستەی	0	0	0
عیساوی		detected_correct	0	0	0
فێستیڤاڵێکی		detected_correct	0	0	0
لەگەڵمدا		detected_correct	0	0	0
مەڵکەندی		detected_correct	0	0	0
هێزێکیش		detected_correct	0	0	0
ئامادەکردنیان		detected_correct	0	0	0
ئەندازیارێک		detected_correct	0	0	0
ئەندامێتیی		detected_correct	0	0	0
بیرمەندە		detected_correct	0	0	0
بیروبۆچوون		detected_correct	0	0	0
بیناکەی		detected_correct	0	0	0
تێکساس		detected_correct	0	0	0
تیپەکەیان		detected_correct	0	0	0
جونۆن		جوان,جۆن,جونکە,جوێن,مونشن,جوانن,یونان,جۆنسۆن,جون,جانۆ	0	0	0
چۆنیش		detected_correct	0	0	0
داهاتەکانیش		داهاتەکانی,دێهاتەکانیش,دێهاتەکانی,داهاتەکان,داهاتەکانیان,دیهاتەکانی,داهاتەکانە,داهاتەکەی,ئاواتەکانی,دێهاتەکان	0	0	0
دیاردەکانی		detected_correct	0	0	0
دیاریمان		detected_correct	0	0	0
دەپارێزرێت		detected_correct	0	0	0
دەستخراون		دەستکراوە,بەستراون,دەستکراوه,دەستیان,دەستمان,دەستداوە,دروستکراون,وەستاون,بەستراوە,دەستگرتن	0	0	0
سینەماکانی		detected_correct	0	0	0
شۆفێریان		detected_correct	0	0	0
ڤیتۆڵ		ڤیتۆ,ڤیتۆی,ڤیتیڵ,ڤیتۆر,دیتۆڵ,ڤینۆس,میتۆد,ڤیکتۆر,ئیتۆ,تۆڵ	0	0	0
کوردستانیدا		detected_correct	0	0	0
کوڕەکەیدا		detected_correct	0	0	0
کۆتایان		detected_correct	0	0	0
گووتی		detected_correct	0	0	0
لێدانەکەی		detected_correct	0	0	0
وەزیرانیشەوە		detected_correct	0	0	0
ئۆساسۆنا		detected_correct	0	0	0
پارێزگاریش		detected_correct	0	0	0
پشکنینیش		detected_correct	0	0	0
پەرەسەندنەکانی		detected_correct	0	0	0
چاوەڕێنەکراو		detected_correct	0	0	0
چەورە		detected_correct	0	0	0
ڕاستەقینەدا		detected_correct	0	0	0
زیرەکیش		detected_correct	0	0	0
سدیقی		detected_correct	0	0	0
سەرسوڕهێنەردا		سەرسوڕهێنەر,سەرسوڕهێنەرە,سەرسوڕهێنەری,سەرسوڕهێنەرەی,سەرسوڕهێنەریان,سەرسوڕهێنەریش,سەرسوڕهێنەرن,سەرسوڕهێنەرتر,سەرسووڕهێنەر,سەرسورهێنەر	0	0	0
شووشە		detected_correct	0	0	0
کالۆ		detected_correct	0	0	0
کردوونی		detected_correct	0	0	0
گرتی		detected_correct	0	0	0
گوڤەن		گولەن,گوڵەن,گوڤەند,گومان,گوتن,گوتەی,گوتە,گوتەنی,گوڵە,گوزەر	0	0	0
ناخات		detected_correct	0	0	0
وانەکە		detected_correct	0	0	0
ئینگلیزیان		detected_correct	0	0	0
ئەمانەتەوە		detected_correct	0	0	0
بگونجێنێت		detected_correct	0	0	0
بوختانی		detected_correct	0	0	0
بەڕێوەبەرەکانەوە		بەڕێوەبەرەکان,بەڕێوەبەرەکانی,بەڕێوەبەرەکانیان,بەڕێوەبەرەکەی,بەڕێوەبەرەکە,بەڕێوەبردنەوە,بەڕێوەبەرانەی,بەڕێوەبەرانە,بەرێوەبەرەکان,بەڕێوەبەرەوە	0	0	0
پانێڵێک		detected_correct	0	0	0
زانییان		detected_correct	0	0	0
زێدانیش		زێدانی,لێدانیش,پێدانی,لێدانی,ئێرانیش,زمانیش,زێدان,تێدانیە,خێزانیش,زیانیش	0	0	0
ستراسبۆرگ		detected_correct	0	0	0
سەڵاحی		detected_correct	0	0	0
فیفاوە		detected_correct	0	0	0
گەشتێکیان		detected_correct	0	0	0
لەسایەیدا		detected_correct	0	0	0
ناهێڵێتەوە		detected_correct	0	0	0
ناویدا		detected_correct	0	0	0
نەبوونەتە		detected_correct	0	0	0
هاوکاریم		detected_correct	0	0	0
وەرگرتنەوە		detected_correct	0	0	0
وەستام		detected_correct	0	0	0
ئاکتاش		detected_correct	0	0	0
ئیرنای		detected_correct	0	0	0
بانکییەکان		detected_correct	0	0	0
بردمی		detected_correct	0	0	0
برینداریشیان		detected_correct	0	0	0
بینەرانیان		detected_correct	0	0	0
بەرهەمیش		detected_correct	0	0	0
بەنزینەکەش		بەنزینەکە,بەنزینەکەی,بەنزینەوە,بەنزینەکه,بەنزیکەی,بەنزینەی,بەرزییەکەی,بەنزینە,بنچینەکەی,ڕەنگینەکەی	0	0	0
پزیشکییەکانەوە		detected_correct	0	0	0
حکومەتێکدا		detected_correct	0	0	0
خوێنت		detected_correct	0	0	0
داپیری		detected_correct	0	0	0
دکتۆراکەی		detected_correct	0	0	0
دەهۆڵ		detected_correct	0	0	0
دەوڵەتەدا		detected_correct	0	0	0
ڕشتی		detected_correct	0	0	0
ژەمەکانی		detected_correct	0	0	0
سپۆتنیکی		ئیتنیکی,ئەتنیکی,پۆتینی,ستاتیکی,ساڵانیکی,پلانیکی,سیستمیکی,پۆستیکی,ئتنیکی,پشکنیکی	0	0	0
سەدەکانی		detected_correct	0	0	0
سەگەکەیدا		سەگەکەدا,سەرەکیدا,سەگەکەی,گەلەکەیدا,دەقەکەیدا,سەرەکییدا,سەفەرەیدا,هەگبەکەیدا,سەگەکەیان,خەوەکەیدا	0	0	0
شیرەکە		detected_correct	0	0	0
قاوەخانەی		detected_correct	0	0	0
کۆڕبەندەکە		detected_correct	0	0	0
گورچیلەت		گورچیلە,گورچیلەی,گوورچیلە,گورچیله,گوورچیلەی,گورچیلەو[,گەردیلە,کورتیلە,گورچیلەکان,گەردیلەی	0	0	0
لەشم		detected_correct	0	0	0
نەهێڵیت		detected_correct	0	0	0
هاتمەوە		detected_correct	0	0	0
هەوڵدانێکی		detected_correct	0	0	0
ئاوەش		detected_correct	0	0	0
ئۆتۆمبێلەکەشدا		ئۆتۆمبێلەکەیدا,ئۆتۆمبێلەکەدا,ئۆتۆمبێلەکەش,ئۆتۆمبیلەکەیدا,ئۆتۆمبیلەکەدا,ئۆتۆمبێلەکاندا,ئۆتۆمبێلەکەشی,ئۆتۆمبێلەکەی,ئۆتۆمبێلەکە,ئۆتۆمبێلەکەم	0	0	0
ئێرلەندی		detected_correct	0	0	0
ئیمۆ		detected_correct	0	0	0
ئینگلیز		detected_correct	0	0	0
باشماخی		detected_correct	0	0	0
برژاوە		براوە,برژاو,برژاوی,برواوە,کراوە,دراوە,براوەی,بردووە,بردەوە,باوە	0	0	0
بکوژان		detected_correct	0	0	0
بورج		detected_correct	0	0	0
بێویژدانانە		detected_correct	0	0	0
بیتەوە		detected_correct	0	0	0
بیخە		detected_correct	0	0	0
بەریتانین		detected_correct	0	0	0
بەکارخستنی		detected_correct	0	0	0
پرسیارێکەوە		detected_correct	0	0	0
تیشێرتێکی		detected_correct	0	0	0
چالاکیدا		detected_correct	0	0	0
چەقۆیان		detected_correct	0	0	0
چەندەیە		detected_correct	0	0	0
چەورییەکانی		detected_correct	0	0	0
خشتەکەیاندا		گەشتەکەیاندا,خاکەکەیاندا,وڵاتەکەیاندا,شتەکاندا,ماڵەکەیاندا,شارەکەیاندا,لەتەکیاندا,ولاتەکەیاندا,نامەکەیاندا,گەلەکەیاندا	0	0	0
خوێندکارانەشی		detected_correct	0	0	0
دانپێدانانەکانی		detected_correct	0	0	0
دزیوەتەوە		detected_correct	0	0	0
دەچێژێت		detected_correct	0	0	0
دەشیەوێت		detected_correct	0	0	0
دەهێشت		detected_correct	0	0	0
ڕاگرتنەکەش		ڕاگرتنەکەی,مانگرتنەکە,مانگرتنەکەی,ڕاپۆرتەکەش,گرتنەکەی,ئاگرەکەش,پارتەکەش,ڕاگرتنە,گرتنەکە,گرتنەکەم	0	0	0
ڕاهێنەرێک		detected_correct	0	0	0
زۆربە		detected_correct	0	0	0
زۆرترەوە		detected_correct	0	0	0
سپیمان		detected_correct	0	0	0
شاوری		detected_correct	0	0	0
شێوانە		detected_correct	0	0	0
شەمعەکانی		شیعەکانی,شەڕەکانی,چەمکەکانی,خەمەکانی,شەستەکانی,کەمپەکانی,گەمەکانی,ڕەمزەکانی,شەوەکانی,مەمکەکانی	0	0	0
فراکسیۆنەکەم		detected_correct	0	0	0
فوچسیل		فوسیل,فورسی,نووسین,کورسی,ڕوسیا,ڕووسیا,موچەی,فارسی,ڕووسی,موحسین	0	0	0
فۆرت		detected_correct	0	0	0
فۆڕ		detected_correct	0	0	0
قەسرۆکی		detected_correct	0	0	0
کارەساتبارەکان		detected_correct	0	0	0
کرێچین		detected_correct	0	0	0
کوڕەداوێی		کوڕەکانی,کەداوای,کوڕەزای,کوڕەزاکەی,کوڕەدا,کەڕەچاوی,کوڕەزاو,ڕووداوی,کوردانی,ڕووداوێکی	0	0	0
کۆدێکی		detected_correct	0	0	0
کەلوپەلیان		detected_correct	0	0	0
گۆتەرێس		کۆنگرێس,گوتەبێژ,گۆڤارێک,تۆرێس,گوتارێک,گۆتە,پۆتەر,سترێس,کۆترێک,وۆتەر	0	0	0
لێسلی		لێلی,لیسلی,لیستی,لێی,پێستی,هێلی,لێوی,ڕێسای,لێوەی,ئێسکی	0	0	0
لیۆفید		لیۆنید,لیۆنی,لۆید,دیفید,لیفی,لیۆنیل,لیۆد,لۆفی,لیستی,لیبیا	0	0	0
لەمپەری		detected_correct	0	0	0
ماکیاژەوە		ماکیاژەکەت,مایەوە,ناکاتەوە,نایاتەوە,ماینەوە,ماکیاژ,نادیارەوە,لایانەوە,مالیکیەوە,مالکییەوە	0	0	0
موزیسیانی		detected_correct	0	0	0
میلیسا		میلیشا,میلیا,نیلیسا,میلیس,میدیا,میلیشیا,میلیۆن,میلی,میلیون,میلیتۆ	0	0	0
مەترسییەکیش		detected_correct	0	0	0
نمای		detected_correct	0	0	0
نموونەشی		detected_correct	0	0	0
نیشتەجێکردنیان		detected_correct	0	0	0
هەوارەبەرزە		detected_correct	0	0	0
واژۆکان		detected_correct	0	0	0
یادەش		detected_correct	0	0	0
یەکەیەی		detected_correct	0	0	0
ئابوورییانە		detected_correct	0	0	0
ئیفلیجکردنی		detected_correct	0	0	0
ئەبازی		سەبازی,ئەباری,ئەباتی,سەربازی,خەباتی,ئەوانی,ڕێبازی,بەباشی,تەبایی,عەبادی	0	0	0
ئەڤەلۆنی		کەتەلۆنی,تەلەفۆنی,هەڤالانی,کەتەلۆنیا,ئەزەلی,ئەنتۆنی,ئەڤینی,لەگەلانی,ئەڵەمانی,بەگەلانی	0	0	0
بپچڕێنین		detected_correct	0	0	0
بڕواشمان		detected_correct	0	0	0
بژاردەیان		بژاردەکان,بژاردەی,بژاردەکانی,بژاردەیە,بژاردەیەک,بژارەکان,بوارەیان,بارەیان,بارگەیان,بژارەیا	0	0	0
بکرێمە		بکرێتە,بکرێنە,بکرێم,کرێمە,بکرێت,بکرێن,بکرێ,هەرێمە,بخرێتە,بکرێت،	0	0	0
بەخشیونی		بەخشینی,بەخشیون,بەخشیوە,بەخشین,بەخشیووە,بەخشینە,بەشیوەی,بەخشیوەو,بەخەونی,بەخشیوین	0	0	0
بەرامبەریاندا		detected_correct	0	0	0
بەرگریدان		detected_correct	0	0	0
بەروبوومەکانی		detected_correct	0	0	0
بەڕێی		detected_correct	0	0	0
بەکاریش		detected_correct	0	0	0
پیرۆزباییت		detected_correct	0	0	0
پەڕیوەتەوە		detected_correct	0	0	0
تویت		بویت,کویت,تۆیت,توی,ویت,توت,تورت,تیت,تایت,شویت	0	0	0
تۆتێنهام		تۆتنهام,تۆتنهامی,توتنهام,نۆتینگهام,تەنهام,ڕۆتێردام,بۆتەنها,(تۆتنهام),نۆتنگهام,کۆپێنهاک	0	0	0
تۆفڵ		detected_correct	0	0	0
تیانگ		یانگ,تیان,تانگ,تیانە,تیانی,جیانگ,چیانگ,یان,ژیانی,ژیان	0	0	0
تەقەکردنەدا		تەقەکردندا,تەقەکردنەکە,تەقەکردنەوە,تەقەکردنەکه,تەقەکردنەوه,تەقەکردنەی,گەشەکردنەدا,تەقەکردنە,تەقەکردن,تەقەکردنی	0	0	0
تەوقیتکراو		detected_correct	0	0	0
جافەکە		جادەکە,جامەکە,جارەکە,جاشەکە,مافەکە,جافەوە,جازەکە,شارەکە,یانەکە,کارەکە	0	0	0
جۆزەکەدا		دۆزەکەدا,دۆخەکەدا,هۆڵەکەدا,کۆڕەکەدا,جولەکەدا,کۆنەکەدا,شۆپەکەدا,ڕۆژەکەدا,کۆرەکەدا,جادەکەدا	0	0	0
جۆنیۆر		detected_correct	0	0	0
چارەسەرێکە		detected_correct	0	0	0
چالاکێکی		detected_correct	0	0	0
چاڵانە		detected_correct	0	0	0
چلەمین		detected_correct	0	0	0
چۆڵە		detected_correct	0	0	0
حەماقی		حەماسی,حەمامی,حەمادی,حەماڵی,حەمای,نەمانی,تەماوی,حەمەی,حەماس,لەمافی	0	0	0
خانەنشینییەکەی		خانەنشینیەکەی,خانەنشینییەوە,خانەنشینییەکەیان,خانەنشینییە,خانەنشینیی,خانەنشینەکان,خانەقینییەکان,خانەنشینەکانی,خانەنشینییان,خانەنشینانەی	0	0	0
خوێندنم		detected_correct	0	0	0
خۆشتندا		خۆشتاندا,ڕۆشتندا,خۆشتدا,خۆیاندا,خۆماندا,خۆشیدا,خۆتدا,خۆتاندا,خۆشیاندا,خۆشماندا	0	0	0
خەریکبووە		detected_correct	0	0	0
خەوتنە		detected_correct	0	0	0
خەیاڵییەکەی		detected_correct	0	0	0
داویەتییە		detected_correct	0	0	0
دکتۆرەوە		detected_correct	0	0	0
دواییشدا		detected_correct	0	0	0
دوایەوە		detected_correct	0	0	0
دیارین		دیاری,دیاریی,دیارن,دیاریان,دارین,دیاریش,دیرین,دیارنین,دیاریە,دیاترین	0	0	0
دینداری		detected_correct	0	0	0
دیێگۆ		detected_correct	0	0	0
دەرناکەون		detected_correct	0	0	0
دەریاوانە		detected_correct	0	0	0
دەستڕێژەوە		دەسوڕێتەوە,دەسوڕێنەوە,دەسڕێتەوە,دەستپێکەوە,دەسڕێنەوە,دەسوڕێمەوە,دەگەڕێتەوە,دەگێڕێتەوە,دەگەڕێنەوە,دەستەوە	0	0	0
دەگڕێت		detected_correct	0	0	0
زەردن		detected_correct	0	0	0
زەوییانەش		detected_correct	0	0	0
سوپاسنامەیەک		detected_correct	0	0	0
سەرەتایان		detected_correct	0	0	0
شڵەژاند		detected_correct	0	0	0
شەقامەکەیان		detected_correct	0	0	0
شەهیدیش		detected_correct	0	0	0
فراوانتربوونی		detected_correct	0	0	0
فۆرممان		detected_correct	0	0	0
قەیرانەیان		detected_correct	0	0	0
کرێکارێکیش		detected_correct	0	0	0
کۆلێت		کۆلێژ,کۆلێج,جۆلێت,کۆمێت,کوێت,کۆلێژی,کۆت,دەلێت,لێت,کرێت	0	0	0
کۆلێژێک		detected_correct	0	0	0
کۆنترۆڵدایە		detected_correct	0	0	0
کێف		detected_correct	0	0	0
کەنساس		detected_correct	0	0	0
گڵێجاڵی		گڵۆباڵی,گەنجانی,گونجاوی,گرێدانی,گەڵاڵی,گێژاوی,گێڕانی,جەنجاڵی,کڵێسای,گڵاوی	0	0	0
گۆتزە		detected_correct	0	0	0
گیروگرفتە		detected_correct	0	0	0
گەڕۆکن		detected_correct	0	0	0
لێردا		detected_correct	0	0	0
لیڤاندۆڤسکی		detected_correct	0	0	0
لیواکەمان		detected_correct	0	0	0
مەولانا		detected_correct	0	0	0
ناچین		detected_correct	0	0	0
نامەیەکیدا		detected_correct	0	0	0
ناوخۆشدا		detected_correct	0	0	0
نەشتەرگەرییەکەدا		نەشتەرگەرییەکدا,نەشتەرگەرییەکە,نەشتەرگەرییەکەی,نەشتەرگەرییەکی,نەشتەرگەرییەکانی,نەشتەرگەرییەک,نەشتەرگەرییەکه,نەشتەرگەرییەوە,نەشتەرگەریەکە,نەشتەرگەرییەکان	0	0	0
نەگرتبوو		detected_correct	0	0	0
هایدرۆکاربۆنی		detected_correct	0	0	0
هەرچییەکمان		detected_correct	0	0	0
هەردووکیاندا		detected_correct	0	0	0
هەزەر		هەزار,هەدەر,نەزەر,حەزەر,هەمەر,خەزەر,هەگەر,هەیەر,هەتەر,هەر	0	0	0
هەستیارەکەی		detected_correct	0	0	0
هەڵبەستراون		detected_correct	0	0	0
وڵاتەشی		detected_correct	0	0	0
یارییەی		detected_correct	0	0	0
ئازیزترین		detected_correct	0	0	0
ئیعتراف		detected_correct	0	0	0
ئیکۆنۆمیست		detected_correct	0	0	0
ئەپڵیکەیشنەکانی		ئەنیمەیشنەکانی,ئەنیمەیشێنەکانی,ئەمریکییەکانی,بەپێشکەوتنەکانی,ئەمریکیەکانی,لەپێشکەوتنەکانی,لۆکەیشنەکانی,ئەمریکاییەکانی,ئەکشنەکانی,ئەمنییەکانی	0	0	0
ئەنتۆنێلا		ئەنتۆنیا,ئەنتۆنیۆ,ئەنتۆنی,ئەنگێلا,ئەنجێلا,ئەنگۆلا,ئەستۆنیا,ئەنتۆن,ئەنتێنا,ئەنترنێت	0	0	0
باخچەکاپاڵی		باخچەکانی,باخچەکان,باخەکانی,باخچەکەی,باخچەکەدا,"باخچەکانی,باخچەکاندا,باخچەکانیان,باخچەکەیان,ناوچەکانی	0	0	0
بازاڕکردنە		detected_correct	0	0	0
باسمە		باسە,باسم,باسکە,بەسمە,قاسمە,باسرمە,اسمە,باسی,باس,باشە	0	0	0
باشتان		detected_correct	0	0	0
باکیێڤ		باکییڤ,باکی,باکیان,کیێڤ,باکاییڤ,بایێ,باکیی,باکیر,بکرێت,باسی	0	0	0
بخوڕێت		detected_correct	0	0	0
بگونجێنم		detected_correct	0	0	0
بنبڕە		بنبڕ,ببڕە,بنبڕی,بنۆڕە,بەبڕە,بڕبڕە,ببنە,بڕە,بەبڕی,بنکە	0	0	0
بووبێتنەوە		detected_correct	0	0	0
بۆیەیی		بۆیەیش,بۆیەی,بۆیەکی,بۆیەیە,بۆیە,خۆیەتی,بایەخی,بۆنەی,بۆشایی,بۆیەش	0	0	0
بیخەنەوە		detected_correct	0	0	0
بەرپەرچ		detected_correct	0	0	0
بەرچاوڕوونیمان		بەرچاوڕوونی,بەرچاوڕوونیی,بەرچاوڕوونییەک,بەرچاوڕوونیەک,بەرەوڕوویان,بەرچاوڕوونییەکی,بەرچاوترینیان,بەرچاوروونی,بەرچاوڕونی,بەرچاوڕوون	0	0	0
بەرچاوەکانی		detected_correct	0	0	0
بەرزکردنەوەکە		بەرزکردنەوەی,بەرزکردنەوە,بەرزکردنەوەو,بەرزکردنەوەى,بیرکردنەوەکە,بەرزکردنەوەو[,بەرزکردەوە,بیرکردنەوەیە,بیرکردنەوەوە,بەرزرکردنەوەی	0	0	0
بەرنامەیەشدا		detected_correct	0	0	0
بەروبوومەکانیان		detected_correct	0	0	0
بەزاندنە		detected_correct	0	0	0
بەفرانباری		detected_correct	0	0	0
بەلووچ		detected_correct	0	0	0
بەندکراوەکانیان		بەندکراوەکانی,بەندکراوەکاندا,بەندکراوەکان,زەوتکراوەکانیان,بڵاوکراوەکانیان,بەناوەکانیان,بەندیخانەکانیان,ئەندامەکانیان,بەندکراوانی,هەنگاوەکانیان	0	0	0
بەهێزەکانیان		detected_correct	0	0	0
پاسوۆردێکی		پاسۆردێکی,پاسپۆرتێکی,پسپۆرێکی,پاسدارێکی,پاسۆردی,پاسپۆرتێک,پاوەرێکی,پاسەپۆرتێکی,پسپۆرِێکی,ڕاپۆرتێکی	0	0	0
پشکدار		detected_correct	0	0	0
پشکنینەکانین		پشکنینەکانی,پشکنینەکانیان,پشکنینەکان,پشکنینەکاندا,پشکنینەکەی,پێکەنینەکانی,پشکنینەکەیان,یەکینەکانی,پشکنینیان,نشینەکانی	0	0	0
پۆستەکانیشەوە		پۆستەکانەوە,پۆستەکانیش,پۆستەکەیەوە,پۆستەکانی,پۆستەکانیان,جۆرەکانیەوە,جۆرەکانییەوە,شەستەکانەوە,پەرلەمانیشەوە,هەستەکانەوە	0	0	0
پێداویستییان		detected_correct	0	0	0
پێکەوەییدا		پێکەوەیی,پێکەوەییان,پێکەوەییە,پێکەوەژیان,نەتەوەییدا,پێکەوەیان,پێشەوەدا,پێکەوەی,پێناوەیشدا,پێکەنیندا	0	0	0
پیتێنراوە		detected_correct	0	0	0
پیرئۆمەری		پیرۆزەی,پیرۆزەیی,ئۆمەری,پرۆسەی,تیرۆری,پیرۆزی,بیرۆکەی,پرۆژەی,پارێزەری,پیرۆزە	0	0	0
پەتاگەری		پەنابەری,پەناگەی,پەتاتەی,پەتایەکی,چەتەگەری,پەناگیری,پەتایەی,سەتاسەری,پەتاکەی,جەماوەری	0	0	0
پەرلەمانیمان		detected_correct	0	0	0
پەروەردەتان		detected_correct	0	0	0
پەیامت		detected_correct	0	0	0
پەیجەکانیدا		پەیجەکانی,پەیامەکانیدا,پەنجەکانی,پەرلەمانیدا,ئەرکەکانیدا,پەنجاکاندا,لەقسەکانیدا,پەیڤەکانی,نەیارەکانیدا,هەوڵەکانیدا	0	0	0
پەیمانگاکانەوە		پەیمانگاکان,پەیمانگاکانی,پەیمانگاکاندا,پەیمانگاکانن,فەرمانگەکانەوە,پەیمانگایانە,پەیمانگاکانیش,پەیمانگاکان،,پەیمانگایانەی,پەیمانگاکانیان	0	0	0
تاسانەی		تاوانەی,تاقانەی,باسانەی,تازانەی,تاکانەی,یاسانەی,تانانەی,پاسانەی,تاڵانەی,ترسانەی	0	0	0
تۆمەتبارانەش		تۆمەتبارانە,تۆمەتبارانەی,تۆمەتبارانیش,تۆمەتباران,تۆمەتبارانی,تۆمەتبارەکەش,تۆمەتبارانه,تۆمەتباراندا,تۆمەتبارانێک,تۆمەتبارە	0	0	0
تێکەڵکەر		تێکەڵەی,تێکەڵە,بێکەڵکە,تێکەڵەکە,تێکەڵێکە,تێکەڵکرد,تێکەڵکێش,تێکەڵ,تێکەڵی,تاکەکەس	0	0	0
تیرۆریستەوە		detected_correct	0	0	0
تەمەتی		detected_correct	0	0	0
تەنفیزیدا		تەنفیزی,تەنیایدا,تەنفیزیی,تەنفیزییە,تەنیاییدا,تەقلیدیدا,تەنهاییدا,تەباییدا,تەنهایدا,تەکنیکیدا	0	0	0
جۆهانسۆن		جۆهانسن,یۆهانسۆن,جۆنسۆن,جانسۆن,یوهانسۆن,جیهانیان,جاکسۆن,جیهانن,جیهانین,جۆناسان	0	0	0
جیهادیی		detected_correct	0	0	0
جەختییان		detected_correct	0	0	0
چینین		detected_correct	0	0	0
چەکەکەمان		چەکەکەیان,پەکەکەمان,گەلەکەمان,چەکەکان,پەکەکەیان,خاکەکەمان,خەڵکەکەمان,چەکەکانمان,بنکەکەمان,بەشەکەمان	0	0	0
چەلەحانێی		detected_correct	0	0	0
حیمایەکانی		detected_correct	0	0	0
حەقدەستە		حەقدەستی,حەقدەست,بەدەستە,سەردەستە,بەردەستە,لەدەستە,بەدەست,مەبەستە,بەدەستی,دەستە	0	0	0
خاکەکە		detected_correct	0	0	0
خانکێ		detected_correct	0	0	0
خشتەدا		شتەدا,ڕشتەدا,کاتەدا,خشتەی,گشتیدا,ساتەدا,خولەدا,خۆتدا,خاڵەدا,خشتە	0	0	0
خۆڕووتکردنەوەی		detected_correct	0	0	0
خۆمانتان		detected_correct	0	0	0
خۆئامادەکردنن		detected_correct	0	0	0
خێزانەکانیش		detected_correct	0	0	0
دابدات		detected_correct	0	0	0
دابڕێژێتەوە		detected_correct	0	0	0
دابەشنەکردنیشی		دابەشنەکردنی,دابەشکردنیشی,دابەشکردنی,دابەشکردنێکی,دابەشـکردنی,دابەشکردنیان,دابەشکردنەی,دابیننەکردنی,دابەشنەکردووە,دابەشکردنەش	0	0	0
دادپەروەرین		detected_correct	0	0	0
داسەپاوی		detected_correct	0	0	0
داغستان		detected_correct	0	0	0
دانەگرن		دادەگرن,ڕانەگرن,دائەگرن,دەگرن,دانەر,نەگرن,ڕادەگرن,دانەری,دانەیان,دابگرن	0	0	0
داهێنانەوە		detected_correct	0	0	0
داواکارییەن		داواکارییە,داواکارییان,داواکارییەی,داواکارییەک,داواکارییەش,داواکارین,داواکاریی,داواکارییەکی,داواکارییەکان,داواکاریە	0	0	0
داواکەمەوە		داواکەیەوە,داواکەمانەوە,دەکەمەوە,داوەتەوە,داواکراوە,دووەمەوە,ناکەمەوە,داواکەمان,داونەتەوە,دواکەوتوە	0	0	0
دۆلارفرۆشەکە		دۆلارەکە,دۆلارەوە,دارتاشەکە,دۆلارەکەی,فرۆشەکە,دۆلارییەکەی,دۆلارەوەیە,نێرگزفرۆشەکە,دۆلارێکە,تۆمارکردنەکە	0	0	0
دیدارەکەشدا		detected_correct	0	0	0
دیوارێکدا		detected_correct	0	0	0
دەدۆزمەوە		detected_correct	0	0	0
دەردەدرێن		دەردەکرێن,دەردەخرێن,دەردەکرێت,دەردەبرێت,دەردەبرن,دەردەبرین,دەردەبرێ,کەدەدرێن,دەدەرێن,دەردەبڕدرێن	0	0	0
دەڕفاند		دەڕوانن,دەڕوانی,دۆڕاند,ڕفاند,دەنواند,دەڕوانم,دەشکاند,دەڕفێنن,دڕاند,پەڕاند	0	0	0
دەستخۆشیشی		detected_correct	0	0	0
دەما		detected_correct	0	0	0
دەنگەش		detected_correct	0	0	0
دەیبیستین		detected_correct	0	0	0
ڕاجێر		detected_correct	0	0	0
ڕادمەنش		ڕادەش,ڕادەی,نادەن,مامەند,کارمەند,ڕامان,سودمەند,دادەنێ,دادەنا,ڕادە	0	0	0
ڕودریگۆ		ڕۆدریگۆ,ڕۆدریگز,ڕادیۆ,دیگۆ,ڕۆدریگێز,دییگۆ,درۆگۆ,ڕواری,خودری,ودرۆ	0	0	0
ڕووسییەکان		detected_correct	0	0	0
ڕۆتینییە		detected_correct	0	0	0
ڕێککەوتندا		detected_correct	0	0	0
ڕەشەکەیە		ڕەشەکەی,ڕەشەکەوە,بەشەکەی,پەکەکەیە,ڕەشەکە,ڕەشەمەی,ڕەوشەکەی,کێشەکەیە,ڕیشەکەی,ڕەشەبایە	0	0	0
ڕەمەزانیشەوە		ڕەمەزانەوە,ڕەمەزانیش,ڕەمەزانەوه,ڕەمەزانیشدا,ئەمانیشەوە,هەموانیشەوە,هەمووانیشەوە,ڕەمەزانەوە،,ڕەمەزانی,ڕەمەزانە	0	0	0
زاوزێم		زاوزێی,زاوزێ,هاوڕێم,هاورێم,عوزێم,باوزێ,زاووزێی,زاوزێدا,هاوڕێ,هاوڕێی	0	0	0
زێڕەکانیان		کێشەکانیان,هێزەکانیان,کوڕەکانیان,وێنەکانیان,گۆڕەکانیان,شەڕەکانیان,هێڵەکانیان,زامەکانیان,جێگەکانیان,دزێوەکانیان	0	0	0
ساڵانیشی		ساڵانیش,ساڵانیکی,ساڵانی,ساڵانەی,ساڵانێکی,ساڵانەش,ساڵانیان,تاڵانیی,ساڵیشی,ساڵانەیش	0	0	0
ستێف		ستاف,ستێت,ستێ,ستێن,ستیف,ستێر,ستێفن,ستێک,ستێج,سێ	0	0	0
